id,name,count
19280,"exhibition: 'Sammlung Ulbricht mit den Neuerwerbungen', Kunstmuseum, Dsseldorf, 1981-83",1
19281,"exhibition: 'Joseph Beuys, Frauen', Stadt-Sparkasse, Dsseldorf, 1982",1
19282,"Dsseldorf, Berliner Allee 33, Sparkasse Hochhaus",1
19283,"exhibition: 'Joseph Beuys, Goldkuchen, Plakate', Silvia Menzel Gallery, Berlin, 1982",1
19284,"Berlin, Leibnizstrasse 64",1
19285,"exhibition: 'Joseph Beuys, Plastische Bilder und Wasserfarbenbltter', Galerie der Stadt, Kornwestheim, 1990-91",1
19286,"Kornwestheim, Stuttgarter Strasse 93, Galerie der Stadt",1
19288,"Kalkar, Stdtisches Museum",2
19289,"Nordhoff, Dr",1
19290,"exhibition: 'Joseph Beuys, Zeichenungen, Skulpturen, Objekte', Dsseldorf, 1988",1
19291,"Dsseldorf, Hafen, Zollhof 3",1
19292,"exhibition: 'Imaginres Museum - Kabinette I', Kunstverein, Brunswick, 1989",1
19294,"exhibition: 'Matar  und Sein Kreis', Galerie Norbert Blaeser, Dsseldorf, 1988",1
19295,"Dsseldorf, Bilker Strasse 5, Galerie Norbert Blaeser",1
19296,"Haese, Guenther",1
19297,"Heerich, Erwin",1
19298,"Meistermann, Georg",1
19299,"exhibition: 'Brennpunkt Dsseldorf', Kunstmuseum Dsseldorf, 1987",1
19300,"exhibition: 'das xx. jahrhundert ein jahrhundert kunst in deutschland', Nationalgalerie Berlin, 1999-2000",1
19301,"Berlin, Altes Museum",1
19302,"Berlin, Kunstbibliothek",1
19303,"Berlin, Kunstgewerbemuseum",1
19304,"Berlin, Kupferstichkabinett",1
19305,"berlin, Stadtraum Berlin,",1
19306,"exhibition: 'Joseph Beuys, The Secret Block for a Secret Person in Ireland', Kunsthalle Tbingen, 2001",1
19307,"exhibition: 'Joseph Beuys, Editionen', MAK Applied Arts/Contemporary Arts, Vienna, 2000",1
19308,"Vienna, Weiskirchnerstrasse 3, MAK Applied Arts/Contemporary Arts",1
19309,"exhibition: 'Beuys Plakate', Bayerische Staatsbibliothek, Munich",1
19310,"Munich, Ludwigstrasse 16, Bayerische Staatsbibliothek",2
19311,"exhibition: 'Brenn Punkt 2', Kunstmuseum Dsseldorf, 1991",1
19312,"exhibition: 'Beuys Manresa: Zeichnungen, Fotos, Materialien', Kunst-Station Sankt Peter, Cologne, 1991",1
19313,"Cologne, Jabachstrasse 1, Kunst-Station Sankt Peter",1
19315,"exhibition: 'Joseph Beuys, Plakate', Bayerische Staatsbibliothek, Munich, 1991",1
19316,"exhibition: 'Joseph Beuys, A Private Collection', Stadthaus and Knstlerhaus, Klagenfurt, 1991",1
19317,"Klagenfurt, Theaterplatz 3, Stadthaus Klagenfurt",1
19318,"Klagenfurt, Goethepark 1, Knstlerhaus",1
19319,"exhibition: 'Joseph Beuys, Zeichnungen und Wasserfarbenbltter, Kunstverein, Dortmund, 1991",1
19320,"Dortmund, Prinz Friedrich Karl Strasse 14, Kunstverein",1
19321,"exhibition: 'Beuys, Eine Innere Mongolei', Kestner-Gesellschaft, Hannover, 1990",1
19322,"exhibition: 'Der Galerie-Verein Munich 1965-1990', Staatsgalerie Moderna Kunst, Munich, 1990",1
19323,"Munich, Prinzregentenstrasse 1, Haus der Kunst",1
19324,"Cleves, Tiergarten Strasse, Alten Kurhaus, Joseph Beuys' Studio",1
19325,"Getlinger, Fritz, photograph",2
19326,"exhibition: 'Getlinger Photographiert Beuys', Stdtisches Museum, Kalkar, 1990",2
19327,"event: action, 'Ausfegen', Berlin, 1972",1
19328,"Berlin, Neuklln, Karl Marx Platz",1
19329,"event: Hannover Maifest, 1973",1
19330,"event: film screening, Beuys action 'Ausfegen', Hannover, 1973",1
19331,"Hanover, Sophienstrasse 2, Kunstverein Hannover",1
19332,film: KP Brehmer and J Bottcher,1
19333,"exhibition: 'Joseph Beuys, Landschaften', Stadtsparkasse Wuppertal, 1984",1
19335,"Wuppertal, Stadtsparkasse",1
19336,"exhibition: 'Joseph Beuys, lfarben 1949-1967', Kunstverein Hamburg, 1985",1
19337,"exhibition: 'Joseph Beuys, Multiples 1968 bis 1985', Neue Residen, Bamberg, 1985",1
19338,"Bamberg, Neue Residenz",1
19339,"exhibition: 'Beuys zu Ehren', Stdtische Galerie, Munich, 1986",1
19340,"exhibition: 'Joseph Beuys, Wasserfarben', Kunsthalle, Dsseldorf, 1986",1
19342,"event: film screening, 'Filme von/mit/ber Beuys', Naturkundemuseum im Ottoneum, Kassel, 1985",1
19343,"Kassel, Steinweg 2, Naturkundemuseum Ottoneum",2
19344,"exhibition: 'Joseph Beuys, Zeichnungen', Kunsthalle Kiel, 1971",1
19345,"Kiel, Kunsthalle",1
19346,"event: 'Die Unsichtbare Skulptur', Naturkundemuseum Ottoneum, Kassel, 1989",1
19347,"exhibition: 'documenta 8', 1989",1
19348,"exhibition: 'Von Lehmbruck bis Beuys', Wilhelm Lehmbruck Museum, Duisburg, 1978",1
19349,"Duisburg, Friedrich Wilhelm Strasse 40, Wilhelm Lehmbruck Museum",1
19350,"exhibition: 'Joseph Beuys - 7000 Eichen - Austellung ber ein Kunstwerk', Kassel Kunstverein, 1984",1
19351,"event: symposium, 'Kulturfigur und Mythenbildung', Hessisches Landesmuseum, Darmstadt, 1989",1
19352,"exhibition: 'Joseph Beuys, Multiples', 1998-99",1
19353,"Minneapolis, Walker Art Centre",1
19354,"Omaha, Joslyn Art Museum",1
19355,"Sarasota, John and Mable Ringling Museum of Art",1
19356,"Dublin, Irish Museum of Modern Art",1
19358,"San Jose, San Jose Museum of Art",1
19359,"Barbican, Barbican Art Gallery",1
19360,"exhibition: 'Joseph Beuys, Werke aus der Sammlung Karl Stroher', Kunstmuseum, Basel, 1970",1
19361,"exhibition: 'Joseph Beuys', Kusntmuseum Basel, 1987",1
19362,"exhibition: 'Joseph Beuys, Arena', Museum fr Gegenwartskunst, Basel, 1994",1
19363,"exhibition: 'Andre, Beuys, Judd, Kounellis...', Hallen fr Neue Kunst, Schaffhausen, 1988",1
19364,"Schaffhausen, Baumgartenstrasse 23, Hallen fr Neue Kunst",1
19365,"exhibition: 'Joseph Beuys, lfarben 1949-1967, Kusnthaus Zurich, 1985",1
19366,"Bacon, Francis, Viscount St Alban",1
19367,"Descartes, Ren",2
19368,"New York, Atelier 17",1
19369,"Aeschylus, 'Oresteia'",1
19370,"Poussin, Nicolas, painting, 'Massacre of the Innocents'",1
19371,"film: Eisenstein, Sergei, 'The Battleship Potemkin'",1
19372,"Bataille, Georges, 'The Mouth'",1
19373,"Cranach the Younger, Lucas, painting, 'Portrait of a Woman'",1
19374,Hatoum,1
19375,"film: Latham, John, 'Unedited Material from the Star'",1
19376,21st century,1
19379,"Seaton, All Hallows Church",1
19380,"Bewick, William",1
19384,Lelant,2
19385,tension - strings,1
19386,"film: Debord, Guy, 'In girum imus nocte et consumimur igni '",1
19388,"book, Davies, Rhys, 'The Withered Root'",1
19389,sawing,1
19390,Marston,1
19391,security guard,1
19392,"hat, busby",1
19393,vortex,1
19394,window dresser,1
19395,"Hashisho, Ibtissam",1
19396,"Jonas, Joan, 'The Juniper Tree', performance",1
19398,"Grimm, The Brothers, 'The Juniper Tree'",1
19399,"exhibition: 'Joseph Beuys', Konrad Fischer, Dusseldorf",1
19400,"Dsseldorf, Mutter-Ey-Strasse 5, Konrad Fischer Galerie",1
19402,"Beale, Bartholomew",2
19403,genealogy,1
19404,politics: Turkey,1
19405,"Kurdish Conflict in Turkey, 1984-1999",1
19406,struggle - crutch,1
19407,"Lebanese Civil War, 1975-1990",2
19408,"Saqqa, Kulthum",2
19409,Saqqa family,1
19410,"Wendler, Jack",1
19411,"philosophy, 'pataphysics'",1
19412,"Queneau, Raymond",1
19413,period: Native American Civilization,1
19415,society: American Indian Movement,1
19416,Tanger,1
19421,"psychology, Klein, Melanie",2
19423,"USA, Virginia",1
19424,"Eames, Charles and Ray, design, splint",1
19425,"Eames, Ray, sculpture",1
19426,splint,1
19427,"Evans, George Ewart and Thomson,  David , 'The Leaping Hare '",1
19428,trickery - hare,1
19429,Ukraine,14
19430,Kharkov,14
19431,"politics: USSR, dissolution, 1990-91",13
19432,hut,61
19434,puddle,3
19436,"exhibition: 'The International Press Exhibition', 1928",1
19437,"newspaper, Klnische Zeitung",1
19438,"Riphahn, William",2
19439,"Grod, Caspar Maria",2
19440,"society: Kalkerfeld settlement, development, 1928",2
19441,"Cologne, Buchforst",2
19442,"Cologne, Ursuliner Lyzeum",1
19443,stairwell,1
19444,Granada,1
19445,Gelsenkirchen,1
19446,"Paul, Bruno",1
19447,bub,1
19448,Celtic mythology,2
19449,diving board,1
19450,Nobson Newtown,1
19451,"politics: Warsaw Pact, 1968",1
19452,Biloxi,1
19453,"USA, Mississippi",1
19454,"disaster: Hurricane Katrina, 2005",1
19455,"document, 'Phase II Running Start Decisive Offensive operations'",1
19456,"document, 'Phase I Running Start Shape the Battlespace'",1
19457,"document, 'Force at End of Pahes III'",1
19458,"New York, Chelsea",1
19459,renewal - blood,1
19460,Gnosticism,1
19461,"document, 'Phase III Decisive Operations'",1
19463,"book, Wittkower, Rudolf, 'Sculpture Processes and Principles'",1
19464,"Bern, Oschwand",1
19465,"exhibition: 'David Novros', Dwan Gallery, 1967",1
19466,"New York, Dwan Gallery",1
19467,"Novros, David, paintings",1
19468,"Paris, Bois de Boulogne, Longchamps Racecourse",1
19469,"Maida Vale, Paddington Recreation Ground",1
19470,"Venice, Palazzo Treves",1
19471,"Venice, Palazzo Tiepolo",1
19472,"Venice, Palazzo Contarini-Fasan",1
19474,rucksack,1
19475,Minions,1
19476,Bodmin Moor,1
19477,Caradon Mine,1
19478,"Harris, Augustus",1
19479,"Harland, Henry",1
19480,"Le Gallienne, Richard",1
19481,"Genee, Adeline",1
19482,"Beardsley, Mabel",1
19483,editor,1
19484,"Whistler, James McNeill, mural, The Peacock Room",1
19485,"Brown, Frederick",2
19486,'Pretty Boy Michaelangelo',1
19487,'The Tuareg',1
19488,Charing Cross Station,1
19489,"disaster: Charing Cross Station, collapse, 5 Dec 1905",1
19490,"France, Picardy, Somme",3
19491,"Somme, Battle, July-Nov 1916",3
19492,Montauban,1
19493,Mametz,1
19494,Vlamertinge,1
19495,Lihons,1
19496,ear,2
19497,artist - worker / man in suit,1
19498,"Borofsky, Jonathan",5
19499,brain - hat,1
19500,energy - hat,1
19501,Regent Street,1
19502,Shoe Lane,1
19503,Middle East campaigns,1
19504,pottery,1
19505,"Longton, East Vale",1
19506,'Penny Black',1
19507,"Hall, Justin Clarke",1
19508,gestural,607
19509,"Coker, Peter, painting, 'Table and Chair'",3
19510,Upminster,1
19511,Beckenham,1
19512,period: Etruscan,2
19513,"Czanne, Paul, paintings",1
19514,Ogwen Falls,1
19515,Conwy,12
19516,River Ogwen,1
19518,"Garnett, Edward",1
19519,"Gabo, Naum, sculpture",1
19520,Semur-en-Brionnais,1
19521,"Greenwich, Greenwich Park",4
19522,"Stafford, Henry, Duke of Buckingham",1
19523,"Gonzalez, Juliio, sculpture, 'Daphne'",1
19524,"Gonzlez, Julio, sculpture, 'Small Frightened Montserrat'",1
19526,snowman,1
19527,Finn MacCool,1
19528,Leopold Bloom,4
19529,barman / barmaid,2
19530,Andrew Horne,1
19531,"Toulouse-Lautrec, Henri de",1
19532,"Hone, Evie, stained glass, 'East Window Eton College Chapel'",2
19533,"Houshiary, Shirazeh, sculpture",2
19534,Zennor Quoit,1
19535,Alhambra Theatre,1
19537,"exploration: Citron Trans-Asiatic Expedition, 1931-32",1
19538,Pakistani,1
19539,Portuguese,1
19540,John Children,1
19542,"magazine, 'Once a Week'",1
19543,Sam Bentley,1
19544,"Lancaster, Osbert, 'Homes Sweet Homes'",1
19545,"Morris, William, design",1
19546,"Diaghilev, Sergei",1
19547,producer,1
19548,rag and bone,1
19549,music: Roisin Dubh,1
19550,"Ireland, Clare",1
19551,"Long, Richard",1
19552,skates,1
19553,"Hampstead, Hampstead Heath, White Stone Pond",1
19554,Dinan,1
19555,flower arranging,1
19556,"Allison, Alfred, 'The Parson and the Painter'",1
19557,"Joseph Slapkins, Rev",1
19558,"Summers, Charlie",1
19559,Via Mala,1
19560,aloe,1
19561,"Rouen, St Vincent",1
19562,handle,2
19563,Hay's Wharf,1
19564,"economics: Germany, hyperinflation, 1922-23",2
19565,"Urmiller, H",1
19566,Limpley Stoke,1
19567,Iden - non-specific,1
19568,Hillingdon,1
19569,"Orchardson, William Quiller, 'Napoleon on board the Bellerophon'",1
19570,Iago,1
19571,Cassio,1
19572,"Lane, John, 'Shakespeare's Songs'",1
19573,"Pasternak, Josephine",1
19574,"Pasternak, Rosalia Kauffmann",1
19575,"Degas, Edgar",2
19577,banderilla,1
19578,Antiope,1
19579,"Rembrandt, engraving, 'Jupiter and Antiope'",1
19580,"Ramsgate, Ramsgate Harbour",5
19581,windscreen,1
19582,period: Aztec civilization,2
19583,"Lewis, Cecil, 'Montezuma'",2
19584,"historical, Aztec",2
19585,Topia,1
19586,Tubal,1
19587,horse dealer,1
19588,gymnasium,1
19589,"Hampstead, High Street",1
19590,Hampstead Perrins Court,1
19591,"Oxford, Radcliffe Observatory",1
19592,manure,1
19593,rejection - muck spreading,1
19595,bale,1
19596,"Great Plumstead, Yarmouth Road",1
19597,"Dieppe, Place Nationale",1
19598,"Duquesne, Abraham, Admiral",1
19599,carter,1
19600,Tolpuddle,1
19601,"Spencer, Percy Julius",1
19602,Maclehose,1
19603,playing,3
19604,light,26
19605,"document, will",1
19606,"death: Jan Palach, suicide, Jan 1969",1
19607,Czech,1
19608,"death: Che Guevara, assassination, 9 Oct 1967",1
19609,Oceanus,1
19610,Tethys,1
19611,"Swaffer, Hannen",1
19612,Jewish mythology,1
19613,Lilith,1
19614,"Wheatley, Grace",1
19615,"Wheatley, Elizabeth",1
19616,tree of life,1
19617,Trboul,1
19618,mating,1
19619,Azay-le-Rideau,1
19620,weather vane,3
19621,"Kraus, Karl",1
19622,black magic,1
19623,sandal,8
19624,"Dalison, Frances",1
19625,"Dalison, Maximilian",1
19626,Champagne,1
19627,"Hamonet, Marie",1
19628,"Murat, Baronne",1
19629,"Knightsbridge, Princes Gate 50",1
19630,"exhibition: 'Three Life Situations', Gallery House, London, 1972",1
19631,grater,1
19633,Beira - non-specific,1
19634,Mozambique,4
19635,"Beira, Grande Hotel",1
19636,Kinshasa,4
19637,"Bemba, Jean-Pierre",1
19638,Congolese,4
19639,bodyguard,1
19640,"politics: Democratic Republic of Congo, transitional government, 2003-2006",4
19641,cheering,2
19644,hand cream,2
19645,Dessau - non-specific,2
19646,"Dessau, Bauhaus School",1
19647,Moscow,2
19648,saucer,6
19651,"society: American Old West, 19th c.",1
19652,worker - non specific,1
19654,King's Cross,1
19655,dish rack,1
19656,ice cube tray,1
19657,cup / mug,117
19658,coffin,16
19659,instrument case,2
19660,carafe,9
19661,decanter,10
19663,goblet,28
19664,milk pail,1
19665,glass,100
19666,"Columbia, civil war, late C20th",2
19667,"Palach, Jan",1
19668,cauldron,24
19674,"disaster: Tower of London, Grand Storehouse fire, 30 Oct  1841",9
19679,shears,4
19689,bus stop,1
19700,resting,1
19704,"hat, beret",2
19709,advertising column,2
19726,"Yorkshire, West",4
19732,materials,4
19787,post office,1
19795,publisher,2
19797,bill,1
19806,signature,3
19852,furniture - non-specific,1
19949,"Rome, Vatican, Sistine Chapel",1
20053,pond,3
20114,portraits,2744
20115,groups,187
20116,self-portraits,552
20117,individuals: female,941
20118,individuals: male,1282
20119,"revolution: Cultural Revolution, People's Republic of China, 1966",1
20123,community - sunflower seed,1
20126,kindness,1
20127,inscription - non-specific,4
20166,marigold,1
20168,Art & Language,1
20169,Pre-Raphaelite Brotherhood,21
20170,gnome,1
20171,"dog, chihuahua",1
20172,monkey puzzle,1
20173,hanging basket,1
20174,patio,1
20176,mail box,1
20177,traffic cone,1
20200,"hat, plume",1
20220,couscous,1
20229,Wedell Sea,1
20230,body - non-specific,2
20231,"flag, Iran",1
20237,alignment,3
20242,rust,3
20326,"Barlow, Phyllida, sculpture",12
20338,multiculturism,1
20371,"Baumgarten, Lothar, sculpture",1
20372,"Voltaire, 'Candide'",1
20375,"Germany, Westphalia",1
20378,audio,3
20386,"Johnstone, James P.",1
20391,erosion,1
20392,Calshot - non-specific,1
20394,stratum,2
20413,carousel,2
20418,Shanghai,1
20419,"Weiyu, Ji",1
20420,"Tao, Song",1
20421,"Ellis, Wynn",1
20430,"Garsington, Garsington Manor",1
20434,"Guston, Phillip",1
20436,"Haslam, Les",1
20451,"Warsaw, Galeria Teatra Studio, Palac Kultury i Nauki",1
20572,jumping,2
20590,Hippocrates,1
20614,throwing,2
20684,Plato,1
20698,Sultan Mehmed V,1
20720,"Shaftesbury, Anthony Ashley-Cooper, Earl of",1
20788,"society: West Indies, British colonization",2
20789,"revolution: Young Turk Revolution, 1908",1
20790,Ottoman-German Alliance,1
20791,"civil and human rights: Armenian Genocide, 1915",1
20792,"Abdul Hamid II, Sultan",1
20793,Enver Pasha,1
20794,"Saba-Ed-Din, Prince",1
20795,Djemal Pasha,1
20796,Talaat Pasha,1
20797,"Wilhelm II, Kaiser",1
20798,Andranik,1
20799,"von der Goltz, Wilhelm Leopold Colmar Freiherr",1
20800,"St Ives, Tate St Ives",1
20801,Mount Parnassis,1
20802,Fountain of Castalia,1
20806,railway / tram tracks,1
20808,meteor shower,2
20809,"ship, warship, 'USS Alliance'",1
20810,fascism,8
20836,"Goya, Francisco",1
20869,"Franklin, Benjamin",1
20955,cocoon,1
20958,oneness / unity of existence,1
20959,"Islam, Sufism",6
20968,"Wigtown, Lady Margaret Livinstone, 2nd Countess of",1
20971,Envermeu,1
20992,"Paris, Place de l'Opra, Palais Garnier",1
20995,opera house,2
21002,busker,1
21006,"Malevich, Kazimir",1
21007,social housing,17
21009,dystopia,2
21011,"Camberwell, Burgess Park",1
21013,sapling,1
21017,social disorder - destroyed tree,1
21018,Digital art,1
21030,feminism,40
21031,vomiting,1
21033,wool,5
21034,Cove Park,14
21050,"Mexico City, Pedregales de Coyoacn",14
21051,recycling,15
21062,economy,15
21071,Ruth 1,1
21072,Orpah,1
21103,table tennis,6
21104,table tennis table,4
21111,Stenness,1
21112,injured,1
21115,lung,1
21121,Nigerian,10
21122,"Fosso, Samuel",10
21125,"Fosso, Samuel, photograph",1
21127,photography lamp,2
21130,theatrical backdrop,1
21133,video tape,1
21137,"politics: Rosenberg, Ethel and Julius, execution, June 1953",1
21146,City of London,1
21147,Latin American,1
21148,"Jacobson, Arne, design, 'egg chair'",1
21149,"Fraser, Andrea",1
21153,"Paul, Celia",1
21155,camping,1
21156,"Gillick, Liam",1
21157,"book, 'architectural drawing'",1
21158,"Moore, John, Archbishop of Canterbry, family",1
21159,bow and arrow,1
21160,"Macloghlin, Eliza",1
21162,solidarity,1
21163,togetherness - two circles,1
21165,excitement,1
21166,marginalization,1
21167,"Hutchison, William Oliphant, Sir",1
21168,preaching,2
21171,Shoreditch,1
21172,Northfleet,1
21173,name of boat,2
21174,homeworker,1
21216,curiosity,2
21223,admiration,2
21226,pleasure,2
21232,"Powell, Emily, 'Chicken'",1
21257,alcoholism,2
21282,peasant,1
21304,Roberta,1
21305,cheque,1
21307,"Breitmore, Roberta",3
21308,"Hobbes, Thomas, 'Leviathan'",1
21309,mortality - flies,1
21326,"Kyoto, Ryoanji Temple",1
21327,"music: Bach, Johann Sebastian, Goldberg Variations",1
21328,"Hockney, David, painting, 'Red Celia'",1
21343,"Kiefer, Anselm",3
21344,"Kiefer, Anselm, sculpture",2
21365,"India, Jaipur, Jantar Mantar",1
21369,punk subculture,1
21388,paranoia,1
21403,oast house,1
21404,"nursery rhyme, 'Oranges and Lemons'",1
21405,"film: Murnau, F.W., 'Nosferatu, eine Symphonie des Grauens''",1
21406,"Rubens, Peter Paul, painting, 'A View of Het Steen in the Early Morning'",1
21407,"Moss, Kevin",1
21411,Blanche,1
21412,"Paris, Htel du Quai Voltaire",1
21428,"Whitechapel, Whitechapel High Street, Whitechapel Gallery",1
21448,"Canada, British Columbia",1
21449,River Fraser,1
21452,Mar del Plata,1
21453,"Buenos Aires, 'La Boca'",1
21458,Herculaneum,1
21459,lava,1
21462,"disaster: Mount Vesuvius eruption, 79 AD",1
21465,"Lima, San Borja, Ministry of Defence",1
21467,Brutalism,2
21469,"Berlin, Friedrichstrasse",4
21471,"Berlin, Bernauer Strasse",1
21472,"Berlin, Berlin Wall",3
21473,"Berlin, Checkpoint Charlie",3
21476,"Berlin, Marx-Engels Forum, Berliner Dom",1
21477,"France, Somme",1
21479,border crossing,4
21481,"Wolfson, Isaac",1
21502,"Poussin, Nicolas",1
21515,animal - non-specific,2
21596,"sport: London Olympic Games, 2012",1
21597,"Wonder, Stevie",1
21598,"music: Wonder, Stevie, 'Happier than the Morning Sun'",1
21599,"film: Lang, Fritz, 'Metropolis'",1
21600,"Turner, J.M.W., painting, 'A River Seen from a Hill'",1
21601,"Turner, J.M.W., painting, 'Seascape with Distant Coast'",1
21602,"Turner, J.M.W., painting, 'Scene in Venice'",1
21603,"Turner, J.M.W., painting, 'Sunset From the Top of the Rigi'",1
21604,"Turner, J.M.W., painting, 'Venetian Scene'",1
21605,"Turner, J.M.W., painting, 'Mountain Scene with Lake and Hut'",1
21607,Ore Mountains,1
21608,"Mnster, St Clement's Church",1
21609,"Greifswald, St Nicholas's Church",1
21610,"Paderborn, Jesuit Church",1
21611,"Dresden, Picture Gallery",1
21612,gold leaf,1
21613,bookbinder,1
21614,mixing plant,1
21615,Dortmund - non-specific,1
21616,"Stralsund, St Mary's Church",1
21617,control room,2
21618,"Roberts, David, 'Fantasy for Flute'",2
